SAP ID,ID do Transformador,SAP ID.1,ID da subestação,Nome da Subestação 31/12/2018 [Local de Origem],Ano fabrico,"Data de entrada em exploração 
[mm-aaaa]","Data da última alteração 
[aaaa]",Nº TP na Instalação,Nº Série,Situação,Data Movimentação,Motivo,Observações,Data Atualização,ID do Local Instalação,Nome Local Instalação,Nº TP na Instalação.1,Def. Projecto (só TP novos),Observações.1,Unnamed: 20,Unnamed: 21,Unnamed: 22,Motivo Rotação
280795270,220821148,280795270,1106S5375000,LUZ,2010.0,12-2010,,2.0,LEL 110091,Em exploração,,,,,,,,,,,,,
280210741,221118824,280210741,1203S5650400,MARANHÃO,1991.0,06-2010,,1.0,C 12316,Em exploração,,,,,,,,,,,,,
280626168,222778799,280626168,0213S5903000,BRINCHES,2009.0,06-2010,,2.0,C 0490 A,Em exploração,,,,,,,,,,,,,
280218494,223346312,280218494,0701S5042100,TERENA,1974.0,12-1976,,2.0,13084 C,Em exploração,,,,,,,,,,,,,
280228816,225704083,280228816,1803S5004800,CASTRO DAIRE,1979.0,10-2007,,1.0,LEL 14332,Em exploração,,,,,,,,,,,,,
280651889,225960237,280651889,1415S5636100,GLÓRIA,1987.0,12-1988,,1.0,C 11841,Em exploração,,,,,,,,,,,,,
280218037,226901828,280218037,1106S5140000,VALE ESCURO,1989.0,10-2010,,2.0,LEL 32621,Em exploração,,,,,,,,,,,,,
280611636,227605376,280611636,0213S5050300,SERPA,1974.0,02-2005,,1.0,13085 C,Em exploração,,,,,,,,,,,,,
280579269,227887796,280579269,1106S5431000,ENTRECAMPOS,1983.0,01-1990,,4.0,LEL 21690,Em exploração,,,,,,,,,,,,,
280579272,227888544,280579272,1106S5431000,ENTRECAMPOS,1986.0,08-1987,,3.0,LEL 26844,Em exploração,,,,,,,,,,,,,
280579274,227889365,280579274,1106S5431000,ENTRECAMPOS,1984.0,02-1990,,2.0,LEL 23877,Em exploração,,,,,,,,,,,,,
280579276,227889687,280579276,1106S5431000,ENTRECAMPOS,1984.0,02-1990,,1.0,LEL 23878,Em exploração,,,,,,,,,,,,,
280185932,227889842,280185932,1501S5053800,ALCÁCER DO SAL,1994.0,06-2004,,2.0,C 12721,Em exploração,,,,,,,,,,,,,
280226432,228310899,280226432,1513S5054400,MONTE FEIO,2004.0,12-2004,,1.0,C 0077 A,Em exploração,,,,,,,,,,,,,
280226433,228310972,280226433,1513S5054400,MONTE FEIO,2003.0,04-2004,,2.0,C 0028 A,Em exploração,,,,,,,,,,,,,
280647858,229215636,280647858,1115S5440000,VENTEIRA,2007.0,10-2010,,2.0,LEL 104913,Em exploração,,,,,,,,,,,,,
280624617,237376269,280624617,1501S5054200,COMPORTA,1994.0,03-2008,2016.0,1.0,LEL 48383,Em exploração,,,,,,,,,,,,,
280228817,244585581,280228817,0613S5003800,AGUIEIRA,2006.0,07-2007,,1.0,1 LIT 031371,Em exploração,,,,,,,,,,,,,
280228819,247928638,280228819,1817S5010700,SÁTÃO,1980.0,11-2008,,1.0,19297 C,Em exploração,,,,,,,,,,,,,
280864416,248617825,280864416,1109S5902500,VENDA DO PINHEIRO,1972.0,10-2014,,1.0,13010 C,Em exploração,,,,,,,,,,,,,
280612083,248622709,280612083,1305S5014600,LOUSADA,2009.0,03-2010,,2.0,C 0386 A,Em exploração,,,,,,,,,,,,,
280187461,248881700,280187461,0408S5010300,MOGADOURO,1979.0,03-2010,,1.0,LEL 13067,INE - Para abate,2019-08-01,Avaria,,,ED-0312-SE-60-NE_RUI,INE RUIVÃES,-,,,,,,
280642438,251293561,280642438,1014S5001200,ATOUGUIA,2010.0,09-2010,,1.0,LEL 109602,Em exploração,,,,,,,,,,,,,
280228820,251682129,280228820,1106S5275000,AEROPORTO,2006.0,08-2007,,2.0,LEL 98666,Em exploração,,,,,,,,,,,,,
280611303,252117989,280611303,1113S5901500,BOMBARDEIRA,1972.0,12-2007,,2.0,549096,Em exploração,,,,,,,,,,,,,
280647531,252264137,280647531,1512S5990700,SE MÓVEL 07,2001.0,12-2002,,1.0,LEL 88739,Em exploração,,,,,,,,,,,,,
280185871,252273377,280185871,1512S5030700,INE-SÃO SEBASTIÃO,1973.0,10-2004,,1.0,13045 C,INE - Para abate,2019-11-18,Avaria,,,ED-0312-SE-60-NE_RUI,INE RUIVÃES,-,,,,,,
280187489,254552811,280187489,0311S5001300,ERMAL,1976.0,04-2006,,2.0,13157 C,Em exploração,,,,,,,,,,,,,
280624666,254925561,280624666,0805S5063500,FARO,2009.0,06-2010,,2.0,C 0384 A,Em exploração,,,,,,,,,,,,,
280846688,255328781,280846688,1114S5340500,AREIAS (VFX),2009.0,12-2012,,2.0,C 0482 A,Em exploração,,,,,,,,,,,,,
280228822,256755456,280228822,1504S5022700,QUIMIPARQUE,2006.0,12-2007,,3.0,C 0174 A,Em exploração,,,,,,,,,,,,,
280182304,257017522,280182304,1111S5066400,PERO PINHEIRO,1974.0,12-1976,,1.0,LEL 16057,Em exploração,,,,,,,,,,,,,
280182302,257032156,280182302,1105S5376000,ESTORIL,1973.0,05-2010,,2.0,7340093,Em exploração,,,,,,,,,,,,,
280192211,257032233,280192211,1111S5066400,PERO PINHEIRO,1990.0,05-2010,,2.0,C 12066,Em exploração,,,,,,,,,,,,,
280624667,257622076,280624667,0805S5063500,FARO,2009.0,06-2010,,1.0,C 0385 A,Em exploração,,,,,,,,,,,,,
280192336,258416412,280192336,0102S5000700,ALBERGARIA,1976.0,02-2004,,2.0,13160 C,Em exploração,,,,,,,,,,,,,
280228823,258593928,280228823,1310S5000800,LORDELO,2007.0,04-2007,,2.0,C 0246 C,Em exploração,,,,,,,,,,,,,
280624474,258725558,280624474,0312S5990300,SE MÓVEL 03,1990.0,12-1992,,1.0,C 12061,Em exploração,,,,,,,,,,,,,
280187396,262626712,280187396,1603S5021700,ROUSSAS,1982.0,07-2008,,1.0,19375 C,Em exploração,,,,,,,,,,,,,
280228824,262627090,280228824,1309S5000700,PAÇOS DE FERREIRA,2007.0,09-2007,,2.0,C 0246 A,Em exploração,,,,,,,,,,,,,
280228825,262627264,280228825,1309S5000700,PAÇOS DE FERREIRA,2007.0,09-2007,,1.0,C 0246 B,Em exploração,,,,,,,,,,,,,
280192058,262629344,280192058,0311S5001300,ERMAL,1971.0,04-2006,,1.0,LEL 5328,Em exploração,,,,,,,,,,,,,
280228826,264491800,280228826,1111S5221600,CACÉM,2006.0,09-2007,,2.0,LEL 102029,Em exploração,,,,,,,,,,,,,
280187496,265443351,280187496,0603S5005100,ALEGRIA,1995.0,06-2011,2017.0,2.0,LEL 54621,Em exploração,,,,,,,,,,,,,
280555956,271251534,280555956,0705S5042200,CAEIRA,2006.0,12-2007,,2.0,C 0143 B,Em exploração,,,,,,,,,,,,,
280210742,279763656,280210742,0511S5011400,VILA VELHA DE RODÃO,1991.0,11-2009,,2.0,C 12317,Em exploração,,,,,,,,,,,,,
280555957,281814204,280555957,1115S5528500,CASAL SÃO BRÁS,2005.0,12-2006,,2.0,LEL 98664,Em exploração,,,,,,,,,,,,,
280608529,283277128,280608529,1114S5192200,PÓVOA,2003.0,11-2009,,4.0,C 0041 A,Em exploração,,,,,,,,,,,,,
280610161,285034007,280610161,1512S5990800,SE MÓVEL 08,1999.0,12-2000,,1.0,C 23698,Em exploração,,,,,,,,,,,,,
280610162,285294762,280610162,1512S5990900,SE MÓVEL 09,2004.0,12-2004,,1.0,LEL 97647,Em exploração,,,,,,,,,,,,,
280192332,285299125,280192332,1001S5004200,CASAL DA AREIA,1982.0,12-1981,,2.0,LEL 20271,Em exploração,,,,,,,,,,,,,
280610937,285910786,280610937,1108S5729600,LOURINHÃ,2009.0,12-2009,,1.0,LEL 108165,Em exploração,,,,,,,,,,,,,
280181437,286351629,280181437,0408S5010300,MOGADOURO,1977.0,01-2010,,2.0,LEL 11154,Em exploração,,,,,,,,,,,,,
280612759,286394052,280612759,1503S5021300,AROEIRA,1984.0,03-2010,,1.0,19458 C,Em exploração,,,,,,,,,,,,,
280185930,286817231,280185930,1013S5011300,PEDROGÃO,1989.0,12-2009,,2.0,C 11961,Em exploração,,,,,,,,,,,,,
280784073,288742589,280784073,0302S5022200,LIJÓ,2011.0,05-2011,,2.0,1LIT754481.01,Em exploração,,,,,,,,,,,,,
280787198,293291444,280787198,1807S5009800,VILA DA RUA,2010.0,07-2011,,2.0,C 0531 A,Em exploração,,,,,,,,,,,,,
280785840,293679688,280785840,1315S5021000,PALMILHEIRA,2011.0,07-2011,,2.0,1 LIT 754481.03,Em exploração,,,,,,,,,,,,,
280182393,294635058,280182393,1111S5903100,SÃO MARCOS,1972.0,10-2011,,1.0,13011 C,Em exploração,,,,,,,,,,,,,
280182394,294635092,280182394,1111S5903100,SÃO MARCOS,1973.0,10-2011,,2.0,13037 C,Em exploração,,,,,,,,,,,,,
280555958,295268674,280555958,1116S5340000,ARROJA,2007.0,12-2007,,2.0,LEL 104954,Em exploração,,,,,,,,,,,,,
280555959,295919265,280555959,0312S5990500,SE MÓVEL 05,1998.0,12-2000,,1.0,C 23845,Em exploração,,,,,,,,,,,,,
280555961,299293129,280555961,1509S3054300,AZINHAL,1981.0,12-1982,,1.0,LEL 17895,Em exploração,,,,,,,,,,,,,
280555962,304183277,280555962,1318S5020300,MURO,2004.0,04-2005,,2.0,C 0095 D,Em exploração,,,,,,,,,,,,,
280579473,311527038,280579473,1609S5021900,MONSERRATE,2007.0,06-2008,,2.0,C 0246 E,Em exploração,,,,,,,,,,,,,
280579474,323283628,280579474,0113S5011100,CARREGOSA,2007.0,12-2008,,2.0,C 0174 B,Em exploração,,,,,,,,,,,,,
280555964,332796028,280555964,1823S5009600,VISEU,2004.0,12-2006,,1.0,LEL 97821,Em exploração,,,,,,,,,,,,,
280579491,349702102,280579491,1303S5021400,SOUSA,2007.0,06-2008,,2.0,C 0246 D,Em exploração,,,,,,,,,,,,,
280579493,350081876,280579493,0506S5011200,OLEIROS,2008.0,07-2008,,1.0,LEL 106546,Em exploração,,,,,,,,,,,,,
280864417,350546002,280864417,1001S5001300,CELA,2014.0,12-2014,,1.0,C 0916 A,Em exploração,,,,,,,,,,,,,
280796703,398345863,280796703,0712S5042500,VENDAS NOVAS,1981.0,11-2009,2017.0,1.0,19334 C,Em exploração,,,,,,,,,,,,,
280611492,398675708,280611492,1114S5192200,PÓVOA,1983.0,12-1985,,5.0,LEL 21693,Em exploração,,,,,,,,,,,,,
280190680,399373986,280190680,1608S5006800,VALENÇA,1984.0,03-2010,,2.0,19450 C,Em exploração,,,,,,,,,,,,,
280190679,399374001,280190679,1608S5006800,VALENÇA,1984.0,11-2009,,1.0,19452 C,Em exploração,,,,,,,,,,,,,
280579512,431447522,280579512,0808S5903600,ALMANCIL,2007.0,10-2008,,2.0,C 0243 B,Em exploração,,,,,,,,,,,,,
280579516,438875663,280579516,1511S5020600,QUINTA DO CONDE,2007.0,12-2007,,2.0,C 0243 A,Em exploração,,,,,,,,,,,,,
280185911,440130849,280185911,1809S5004900,NELAS,1972.0,06-2008,,2.0,LEL 6722,Em exploração,,,,,,,,,,,,,
280185900,440130866,280185900,1802S5010800,CARREGAL DO SAL,1975.0,08-2008,,1.0,13103 C,Em exploração,,,,,,,,,,,,,
280795537,440756453,280795537,1106S5064000,SANTA MARTA,2010.0,12-1970,,2.0,LEL 109601,Em exploração,,,,,,,,,,,,,
280800850,440756504,280800850,1109S5727400,TELHEIRO,1990.0,09-1993,,2.0,C 12065,Em exploração,,,,,,,,,,,,,
280594253,449660347,280594253,0811S5063200,PORTIMÃO,2009.0,06-2009,,1.0,C 0383 A,Em exploração,,,,,,,,,,,,,
280192295,449660541,280192295,1207S5767100,ALCÁÇOVA,1982.0,06-2009,,2.0,LEL 19882,Em exploração,,,,,,,,,,,,,
280610606,451469960,280610606,1401S5990100,SE MÓVEL 01,1999.0,12-1999,2018.0,1.0,C 23738,Em exploração,,,,,,,,,,,,,
280647636,460942944,280647636,1002S5023000,ALVAIÁZERE,2010.0,12-2010,,2.0,LEL 109752,Em exploração,,,,,,,,,,,,,
280653134,463619275,280653134,1317S5011900,SANTA MARINHA,2010.0,12-2010,,2.0,C 0392 A,Em exploração,,,,,,,,,,,,,
280647255,466054044,280647255,1001S5000400,TURQUEL,1978.0,01-1990,,2.0,LEL 12749,Em exploração,,,,,,,,,,,,,
280182391,471326473,280182391,1114S5340500,AREIAS (VFX),1973.0,12-2012,,1.0,13051 C,Em exploração,,,,,,,,,,,,,
280797711,476746232,280797711,0114S5022700,OLIVEIRA DO BAIRRO,2011.0,12-2011,,2.0,1LIT754481 04,Em exploração,,,,,,,,,,,,,
280611619,516337254,280611619,1503S5022800,COSTA DA CAPARICA,2009.0,12-2009,,2.0,C 0331 A,Em exploração,,,,,,,,,,,,,
280596498,518002246,280596498,1308S5005900,SANTA CRUZ DO BISPO,2009.0,09-2009,,1.0,C 0390 A,Em exploração,,,,,,,,,,,,,
280611384,518989449,280611384,1107S5903700,CAMARATE,1985.0,12-1987,,2.0,19471 C,Em exploração,,,,,,,,,,,,,
280657974,522694811,280657974,0804S5062300,CASTRO MARIM,1980.0,02-2011,,2.0,19299 C,Em exploração,,,,,,,,,,,,,
280185838,535692628,280185838,0906S5008600,GOUVEIA,1980.0,12-2011,,1.0,LEL 15524,Em exploração,,,,,,,,,,,,,
280627228,566314772,280627228,1401S5636700,INE-OLHO BOI,1974.0,12-1996,,,50910005,INE - Reserva Operacional,,,,,,,,,,,,,
280192280,566316041,280192280,1401S5636700,INE-OLHO BOI,1979.0,12-1996,,1.0,19327 C,INE - Reserva Operacional,,,,,,,,,,,,,
280192278,566316150,280192278,1401S5636700,INE-OLHO BOI,1974.0,12-1982,,,LEL8898,INE - Reserva Operacional,,,,,,,,,,,,,
280187514,567792319,280187514,1312S5013300,ANTAS,1973.0,02-2012,,1.0,LEL 7424,Em exploração,,,,,,,,,,,,,
280859769,575690397,280859769,1012S5000500,SANCHEIRA,2014.0,11-2014,,2.0,46847,Em exploração,,,,,,,,,,,,,
280218041,576194890,280218041,1421S5002900,OURÉM,1972.0,11-1974,,1.0,10434 S,Em exploração,,,,,,,,,,,,,
280811822,582379491,280811822,1113S5900500,TORRES VEDRAS SUL,1998.0,08-2012,,2.0,C 13525,Em exploração,,,,,,,,,,,,,
280192313,589188243,280192313,0305S5012300,FERMIL DE BASTO,2001.0,12-2002,,2.0,C 13932,Em exploração,,,,,,,,,,,,,
280190617,595384256,280190617,0311S5023400,CANIÇADA,1979.0,12-1982,,2.0,14010,Em exploração,,,,,,,,,,,,,
280822391,601985440,280822391,1106S5815000,ALTO DO LUMIAR,2012.0,12-2012,,2.0,1LIT754607.01,Em exploração,,,,,,,,,,,,,
280815825,603335916,280815825,1609S5001100,SANTA MARTA DE PORTUZELO,2011.0,10-2012,,2.0,1LIT754481.05,Em exploração,,,,,,,,,,,,,
280182332,608931642,280182332,1201S5904100,ALTER DO CHÃO,1980.0,12-2012,,1.0,LEL 16237,Em exploração,,,,,,,,,,,,,
280822986,609765640,280822986,1116S5903800,CANEÇAS,1974.0,12-2012,,2.0,13068 C,Em exploração,,,,,,,,,,,,,
280846836,614413482,280846836,1106S5902900,MARVILA ,2012.0,04-2013,,2.0,1 LIT 75607 02,Em exploração,,,,,,,,,,,,,
280846837,614424690,280846837,1106S5902900,MARVILA ,2012.0,06-2013,,1.0,1 LIT 75607 03,Em exploração,,,,,,,,,,,,,
280860003,616118059,280860003,0808S5904800,VILAMOURA B,2013.0,12-2013,,2.0,C 0786 A,Em exploração,,,,,,,,,,,,,
280860004,621813931,280860004,1511S3009900,COMIBERLAND - TP ELEV 15/30,1976.0,03-2013,,1.0,LEL 10689,Em exploração,,,,,,,,,,,,,
280216343,624004523,280216343,0811S5060400,PORTO DE LAGOS,1974.0,12-1976,,2.0,LEL 8195,Em exploração,,,,,,,,,,,,,
280182360,643643754,280182360,0502S5010400,ALCAINS,1985.0,08-2013,,2.0,19463 C,Em exploração,,,,,,,,,,,,,
280834872,644411125,280834872,1512S5030700,SÃO SEBASTIÃO,2013.0,06-2013,,3.0,C 0780 A,Em exploração,,,,,,,,,,,,,
280228833,644940196,280228833,1405S3032700,CAMPO TIRO DE ALCOCHETE,1981.0,12-1966,,1.0,LEL 17930,Em exploração,,,,,,,,,,,,,
280837665,649896200,280837665,0109S5020900,NOGUEIRA DA REGEDOURA,2012.0,09-2013,,1.0,C 0782 A,Em exploração,,,,,,,,,,,,,
280845625,652639885,280845625,1316S5022100,MINDELO,2013.0,03-2014,,2.0,C 0783 A,Em exploração,,,,,,,,,,,,,
280839438,653442853,280839438,0604S5005400,CONDEIXA,1963.0,09-2013,,4.0,6083,INE - Reserva Operacional,2019-05-01,Recurso,,,ED-0312-SE-60-NE_RUI,INE RUIVÃES,-,,,,,,
280190667,661959633,280190667,0801S5063000,ALBUFEIRA,1991.0,12-1992,,2.0,LEL 39648,Em exploração,,,,,,,,,,,,,
280841224,667219377,280841224,0109S5014500,FEIRA,2013.0,12-2013,,2.0,C 0784 A,Em exploração,,,,,,,,,,,,,
280182309,672751093,280182309,1105S5376000,ESTORIL,1973.0,12-1975,,1.0,7338023,Em exploração,,,,,,,,,,,,,
280842121,675168594,280842121,1416S5902600,SÃO BENTO,2008.0,02-2009,,1.0,C 0244 A,Em exploração,,,,,,,,,,,,,
280846024,676690938,280846024,1706S5015000,MORGADE,2014.0,04-2014,,2.0,46792,Em exploração,,,,,,,,,,,,,
280844978,677308463,280844978,1508S5903500,QUINTA DO ANJO,2014.0,03-2014,,2.0,LEL 111861,Em exploração,,,,,,,,,,,,,
280845988,681421025,280845988,0117S5023700,SEVER DO VOUGA,2013.0,04-2014,,2.0,46793,Em exploração,,,,,,,,,,,,,
280185915,683385121,280185915,1012S5000500,SANCHEIRA,1994.0,01-2007,,1.0,C 12726,Em exploração,,,,,,,,,,,,,
280579196,683385140,280579196,1010S5000000,MARINHA GRANDE,2008.0,12-2009,,2.0,C 0247 B,Em exploração,,,,,,,,,,,,,
280192320,683385159,280192320,1006S5003000,CALDAS DA RAINHA,1979.0,12-1980,,1.0,LEL 14321,Em exploração,,,,,,,,,,,,,
280217229,683385317,280217229,1010S5000000,MARINHA GRANDE,2007.0,09-2009,,1.0,C 0247 A,Em exploração,,,,,,,,,,,,,
280190605,695848682,280190605,1504S5020300,BARREIRO,1989.0,12-1991,,2.0,LEL 32622,Em exploração,,,,,,,,,,,,,
280859090,702480892,280859090,0801S5900800,MONTECHORO,2014.0,10-2014,,2.0,119365,Em exploração,,,,,,,,,,,,,
280858024,706685090,280858024,0210S5050700,AMARELEJA,2014.0,11-2014,,2.0,LEL 111863,Em exploração,,,,,,,,,,,,,
280859091,708776083,280859091,1311S5023500,SANTIAGO DE SUBARRIFANA,2013.0,09-2014,,2.0,C 0785 A,Em exploração,,,,,,,,,,,,,
280555963,709021411,280555963,1401S5636700,INE-OLHO BOI,1973.0,12-1984,,1.0,73.27064,INE - Reserva Operacional,,,,,,,,,,,,,
280187553,709684686,280187553,0507S5024400,MEIMOA,1982.0,10-2014,2014.0,1.0,LEL 20090,Em exploração,,,,,,,,,,,,,
280192200,712077541,280192200,1015S5904900,LOURIÇAL,1973.0,05-2002,,2.0,13046 C,Em exploração,,,,,,,,,,,,,
280857488,717355259,280857488,1009S5023300,PARCEIROS,2013.0,10-2014,,2.0,C 0781 A,Em exploração,,,,,,,,,,,,,
280216342,733065460,280216342,1512S5030700,INE-SÃO SEBASTIÃO,1973.0,---,,1.0,73.27065,INE - Reserva Operacional,,,,,,,,,,,,,
280859567,733751859,280859567,1101S5423500,MERCEANA,2014.0,11-2014,,2.0,LEL 111864,Em exploração,,,,,,,,,,,,,
280865628,740821393,280865628,1318S5020300,MURO,2014.0,02-2015,,1.0,121584,Em exploração,,,,,,,,,,,,,
280579355,744127992,280579355,1512S5030700,INE-SÃO SEBASTIÃO,1992.0,---,,1.0,C 12469,INE - Reserva Operacional,,,,,,,,,,,,,
280182324,744128045,280182324,1512S5030700,INE-SÃO SEBASTIÃO,1975.0,---,,2.0,13101C,INE - Reserva Operacional,,,,,,,,,,,,,
280868921,748145498,280868921,1106S5183100,ZAMBUJAL,2014.0,05-2014,,2.0,119313   ,Em exploração,,,,,,,,,,,,,
280866781,751124044,280866781,0407S5014900,MIRANDELA,2014.0,03-2015,,1.0,C 0918 A,Em exploração,,,,,,,,,,,,,
280182388,766448604,280182388,1512S5030700,INE-SÃO SEBASTIÃO,1968.0,---,,1.0,7685 S,INE - Em decisão,,,,,,,,,,,,,
280627230,771276508,280627230,1401S5636700,INE-OLHO BOI,1979.0,12-1996,,,LEL13319,INE - Reserva Operacional,,,,,,,,,,,,,
280579494,774606972,280579494,1001S5905000,ALCOBAÇA,2004.0,12-2004,,2.0,C 0098 A,Em exploração,,,,,,,,,,,,,
280211764,779537510,280211764,0312S5008500,INE-RUIVÃES,1962.0,12-1982,,1.0,5651,INE - Reserva Operacional,,,,,,,,,,,,,
280879103,780354328,280879103,1504S5020700,VILA CHÃ,2014.0,11-2015,,1.0,LEL 111862,Em exploração,,,,,,,,,,,,,
280182114,782275472,280182114,1401S5636700,INE-OLHO BOI,1973.0,12-1984,,2.0,13054 C,INE - Reserva Operacional,,,,,,,,,,,,,
280182120,782275561,280182120,1401S5636700,INE-OLHO BOI,1969.0,---,,1.0,LEL4768,INE - Reserva Operacional,,,,,,,,,,,,,
280217543,794055399,280217543,1311S5006900,ENTRE-OS-RIOS,2005.0,09-2005,,2.0,C 0121 A,Em exploração,,,,,,,,,,,,,
280192271,794069811,280192271,1512S5030700,INE-SÃO SEBASTIÃO,1978.0,---,,1.0,LEL13797,INE - Reserva Operacional,,,,,,,,,,,,,
280881251,795069393,280881251,1110S5900200,BARCARENA,2012.0,12-2015,,2.0,1 LIT 754607-04,Em exploração,,,,,,,,,,,,,
280881252,795628974,280881252,0713S5900400,VIANA DO ALENTEJO,2014.0,12-2015,,2.0,C 0926 A,Em exploração,,,,,,,,,,,,,
280881872,796612891,280881872,1401S5636700,INE-OLHO BOI,1980.0,---,,1.0,LEL16866,INE - Obra Prevista,,,,,,,,,,,,,
280882846,798906691,280882846,1512S5030700,INE-SÃO SEBASTIÃO,2015.0,---,,,124365,INE - Reserva Operacional,,,,,,,,,,,,,
280882847,798906728,280882847,1401S5636700,INE-OLHO BOI,1974.0,---,,,LEL8874,INE - Reserva Operacional,,,,,,,,,,,,,
280228832,798906871,280228832,1512S5030700,INE-SÃO SEBASTIÃO,1965.0,---,,2.0,7317 S,INE - Reserva Operacional,,,,,,,,,,,,,
280887326,806624271,280887326,1508S5031800,CARRASCAS,2014.0,11-2015,,2.0,121871,Em exploração,,,,,,,,,,,,,
280886361,806974886,280886361,0405S5002200,MACEDO DE CAVALEIROS,2015.0,03-2016,,2.0,F 001886.01,Em exploração,,,,,,,,,,,,,
280181903,819360433,280181903,1512S5030700,INE-SÃO SEBASTIÃO,1978.0,---,,,19286-C,INE - Reserva Operacional,,,,,,,,,,,,,
280897570,827232811,280897570,1107S5097500,MOSCAVIDE,2016.0,09-2016,,3.0,1LIT55283-03,Em exploração,,,,,,,,,,,,,
280651887,827428228,280651887,0312S6008500,INE-RUIVÃES,2009.0,---,,3.0,C-0389A,INE - Reserva Operacional,,,,,,,,,,,,,
280185858,830876242,280185858,0312S6008500,INE-RUIVÃES,1977.0,---,,1.0,13179 C,INE - Reserva Operacional,,,,,,,,,,,,,
280898717,830959095,280898717,0603S3013500,MONTARROIO (SMTUC),1986.0,05-1992,,1.0,842,Em exploração,,,,,,,,,,,,,
280878214,832224624,280878214,0711S5042400,REGUENGOS DE MONSARAZ,1972.0,12-1973,,1.0,13031 C,Em exploração,,,,,,,,,,,,,
280902452,832302390,280902452,1109S5905600,GRADIL,2016.0,12-2016,,2.0,F002135.01,Em exploração,,,,,,,,,,,,,
280897571,832375633,280897571,0502S5010400,ALCAINS,2016.0,10-2016,,1.0,1 LIT 755283-01,Em exploração,,,,,,,,,,,,,
280902242,842024928,280902242,0312S5008500,RUIVÃES,2016.0,11-2016,,2.0,128406,Intervenção em fábrica,2019-03-01,Avaria,,,,,,,Regressará à SE Ruivães após beneficiação,,,,
280187563,843664846,280187563,0312S6008500,INE-RUIVÃES,1966.0,---,,4.0,7664 S,INE - Reserva Operacional,,,,,,,,,,,,,
280902341,843883073,280902341,1512S5030700,INE-SÃO SEBASTIÃO,2016.0,---,,,F002137.01,Em exploração,2019-12-11,Avaria,,,ED-1107-SE-60-167800,SE ANAIA,1,,,,,,
280902342,843883135,280902342,1512S5030700,INE-SÃO SEBASTIÃO,2016.0,---,,,1LIT755283-02,INE - Reserva Operacional,,,,,,,,,,,,,
280211763,846346288,280211763,0312S5990200,SE MÓVEL 02,1991.0,01-1991,2018.0,2.0,C 12366,Em exploração,,,,,,,,,,,,,
280907901,850892273,280907901,0312S6008500,INE-RUIVÃES,2016.0,---,,,128407,Em exploração,2019-03-01,Avaria,,,ED-0312-SE-60-008500,SE RUIVÃES,2,,,,,,
280905525,852302794,280905525,0912S5008200,LORIGA,1962.0,12-1992,,1.0,5040,Em exploração,,,,,,,,,,,,,
280913191,859232682,280913191,1601S5024900,MOGUEIRAS,2016.0,07-2017,,1.0,1 LIT 755284,Em exploração,,,,,,,,,,,,,
280185889,861795414,280185889,0907S5024600,CASAL DE CINZA,1994.0,06-1995,,1.0,LEL 47927,Em exploração,,,,,,,,,,,,,
280921758,865815642,280921758,0409S5025200,AÇOREIRA,2017.0,11-2017,,2.0,F002311.01,Em exploração,,,,,,,,,,,,,
280612824,945729475,280612824,1512S5991000,SE MÓVEL 10,1982.0,12-1981,,1.0,LEL 15458,Em exploração,,,,,,,,,,,,,
280192100,961622488,280192100,1111S5905700,GODIGANA,1998.0,06-2000,,2.0,C 13521,Em exploração,,,,,,,,,,,,,
280190609,971417538,280190609,0702S5040700,CERÂMICA,1983.0,04-1999,,1.0,19408 C,Em exploração,,,,,,,,,,,,,
227229003,995681807,227229003,1010S5011000,CASAL DA LEBRE,1979.0,12-1980,,3.0,LEL 13339,Em exploração,2019-01-01,Beneficiação em fábrica,,,ED-0604-SE-60-005400,SE CONDEIXA,1,,,,,,
ID_2,---,ID_2,1114S5140100,ALHANDRA,2017.0,12-2017,,3.0,C-1101A,Em exploração,,,,,,,,,,,,,
ID_3,---,ID_3,1805S5001700,VAROSA,2017.0,---,,1.0,F002251.01,Em exploração,,,,,,,,,,,,,
ID_INE5,---,ID_INE5,1401S5636700,INE-OLHO BOI,2017.0,---,,,170978A/01,Em exploração,2019-05-01,Avaria,,,ED-1311-SE-60-006900,SE ENTRE-OS-RIOS,1,,,,,,
ID_INE2,---,ID_INE2,1401S5636700,INE-OLHO BOI,1984.0,---,,,LEL25239,INE - Reserva Operacional,,,,,,,,,,,,,
ID_INE4,---,ID_INE4,1512S5030700,INE-SÃO SEBASTIÃO,2016.0,---,,,130628,INE - Reserva Operacional,,,,,,,,,,,,,
ID_INE6,---,ID_INE6,1512S5030700,INE-SÃO SEBASTIÃO,2012.0,---,,,1LIT754607-05,Em exploração,2019-02-01,Beneficiação em fábrica,,,ED-1106-SE-60-716600,SE ARCO CARVALHÃO,1,2800-18C105680,,,,,
ID_INE7,---,ID_INE7,1512S5030700,INE-SÃO SEBASTIÃO,2018.0,---,,,C-1157A,INE - Obra Prevista,,,,,,,,,,,,,
ID_INE3,---,ID_INE3,1512S5030700,INE-SÃO SEBASTIÃO,1972.0,---,,,12926 C,INE - Reserva Operacional,,,,,,,,,,,,,
,,,,,,,,,C-1100A,Em exploração,2019-01-01,,,,ED-1106-SE-60-907000,SE BOAVISTA (LISBOA),2,2800-17C069527,,,,,
,,,,,,,,,C-1187 A,Em exploração,2019-05-24,,,,ED-1106-SE-60-200200,SE PRAÇA DA FIGUEIRA,2,2800-18C100951,,,,,
