Winding,Cooling System,OPS,Oil,Profit
0.8,0.8,0.8,0.0,-13642.7
0.8,0.8,0.6,1.0,-12173.7
0.8,0.8,0.6,0.8,-13126.4
0.8,0.8,0.6,0.6,-13061.6
0.8,0.8,0.6,0.4,-12935.5
0.8,0.8,0.6,0.2,-12993.8
0.8,0.8,0.6,0.0,-13662.6
0.8,0.8,0.4,1.0,-12364.0
0.8,0.8,0.4,0.8,-13060.7
0.8,0.8,0.4,0.6,-12925.7
0.8,0.8,0.4,0.4,-12925.7
0.8,0.8,0.4,0.2,-12925.8
0.8,0.8,0.4,0.0,-13922.6
0.8,0.8,0.2,1.0,-11899.3
0.8,0.8,0.2,0.8,-13522.1
0.8,0.8,0.2,0.6,-13520.2
0.8,0.8,0.2,0.4,-13543.7
0.8,0.8,0.2,0.2,-13519.8
0.8,0.8,0.2,0.0,-13639.8
0.8,0.8,0.0,1.0,-16400.8
0.8,0.8,0.0,0.8,-16382.5
0.8,0.8,0.0,0.6,-16404.4
0.8,0.8,0.0,0.4,-16385.0
0.8,0.8,0.0,0.2,-16401.4
0.8,0.8,0.0,0.0,-16407.9
0.8,0.6,1.0,1.0,0.0
0.8,0.6,1.0,0.8,0.0
0.8,0.6,1.0,0.6,0.0
0.8,0.6,1.0,0.4,0.0
0.8,0.6,1.0,0.2,0.0
0.8,0.6,1.0,0.0,0.0
0.8,0.6,0.8,1.0,-13349.8
0.8,0.6,0.8,0.8,-13586.8
0.8,0.6,0.8,0.6,-13586.8
0.8,0.6,0.8,0.4,-13564.7
0.8,0.6,0.8,0.2,-13586.8
0.8,0.6,0.8,0.0,-13642.7
0.8,0.6,0.6,1.0,-12103.2
0.8,0.6,0.6,0.8,-13102.4
0.8,0.6,0.6,0.6,-13086.5
0.8,0.6,0.6,0.4,-12948.4
0.8,0.6,0.6,0.2,-12931.3
0.8,0.6,0.6,0.0,-13685.8
0.8,0.6,0.4,1.0,-12405.4
0.8,0.6,0.4,0.8,-13062.5
0.8,0.6,0.4,0.6,-13062.7
0.8,0.6,0.4,0.4,-12925.7
0.8,0.6,0.4,0.2,-12925.8
0.8,0.6,0.4,0.0,-13922.7
0.8,0.6,0.2,1.0,-12165.8
0.8,0.6,0.2,0.8,-13522.8
0.8,0.6,0.2,0.6,-13543.7
0.8,0.6,0.2,0.4,-13476.3
0.8,0.6,0.2,0.2,-13543.7
0.8,0.6,0.2,0.0,-13639.8
0.8,0.6,0.0,1.0,-16405.1
0.8,0.6,0.0,0.8,-16405.9
0.8,0.6,0.0,0.6,-16383.3
0.8,0.6,0.0,0.4,-16402.1
0.8,0.6,0.0,0.2,-16405.0
0.8,0.6,0.0,0.0,-17756.8
0.8,0.4,1.0,1.0,0.0
0.8,0.4,1.0,0.8,0.0
0.8,0.4,1.0,0.6,0.0
0.8,0.4,1.0,0.4,0.0
0.8,0.4,1.0,0.2,0.0
0.8,0.4,1.0,0.0,0.0
0.8,0.4,0.8,1.0,-2559.2
0.8,0.4,0.8,0.8,-2959.3
0.8,0.4,0.8,0.6,-2959.3
0.8,0.4,0.8,0.4,-2959.3
0.8,0.4,0.8,0.2,-2959.3
0.8,0.4,0.8,0.0,-2959.3
0.8,0.4,0.6,1.0,-12209.8
0.8,0.4,0.6,0.8,-12891.4
0.8,0.4,0.6,0.6,-12840.5
0.8,0.4,0.6,0.4,-12987.4
0.8,0.4,0.6,0.2,-12975.0
0.8,0.4,0.6,0.0,-13685.8
0.8,0.4,0.4,1.0,-12427.6
0.8,0.4,0.4,0.8,-13086.5
0.8,0.4,0.4,0.6,-13062.1
0.8,0.4,0.4,0.4,-12925.7
0.8,0.4,0.4,0.2,-12925.8
0.8,0.4,0.4,0.0,-13641.8
0.8,0.4,0.2,1.0,-12336.3
0.8,0.4,0.2,0.8,-13380.4
0.8,0.4,0.2,0.6,-13543.7
0.8,0.4,0.2,0.4,-13543.7
0.8,0.4,0.2,0.2,-13543.7
0.8,0.4,0.2,0.0,-13639.8
0.8,0.4,0.0,1.0,-16021.3
0.8,0.4,0.0,0.8,-16457.0
0.8,0.4,0.0,0.6,-16386.9
0.8,0.4,0.0,0.4,-16411.5
0.8,0.4,0.0,0.2,-16388.7
0.8,0.4,0.0,0.0,-16402.9
0.8,0.2,1.0,1.0,0.0
0.8,0.2,1.0,0.8,0.0
0.8,0.2,1.0,0.6,0.0
0.8,0.2,1.0,0.4,0.0
0.8,0.2,1.0,0.2,0.0
0.8,0.2,1.0,0.0,0.0
0.8,0.2,0.8,1.0,-13349.8
0.8,0.2,0.8,0.8,-13586.8
0.8,0.2,0.8,0.6,-13586.8
0.8,0.2,0.8,0.4,-13557.2
0.8,0.2,0.8,0.2,-13586.8
0.8,0.2,0.8,0.0,-13642.7
0.8,0.2,0.6,1.0,-12249.8
0.8,0.2,0.6,0.8,-13057.3
0.8,0.2,0.6,0.6,-13061.1
0.8,0.2,0.6,0.4,-13008.3
0.8,0.2,0.6,0.2,-13126.7
0.8,0.2,0.6,0.0,-13878.7
0.8,0.2,0.4,1.0,-12444.9
0.8,0.2,0.4,0.8,-13126.5
0.8,0.2,0.4,0.6,-13056.9
0.8,0.2,0.4,0.4,-13126.6
0.8,0.2,0.4,0.2,-12925.8
0.8,0.2,0.4,0.0,-13641.8
0.8,0.2,0.2,1.0,-12409.9
0.8,0.2,0.2,0.8,-13543.7
0.8,0.2,0.2,0.6,-13543.7
0.8,0.2,0.2,0.4,-13476.9
0.8,0.2,0.2,0.2,-13543.7
0.8,0.2,0.2,0.0,-13639.8
0.8,0.2,0.0,1.0,-16407.3
0.8,0.2,0.0,0.8,-16383.3
0.8,0.2,0.0,0.6,-16382.7
0.8,0.2,0.0,0.4,-16406.9
0.8,0.2,0.0,0.2,-17826.4
0.8,0.2,0.0,0.0,-16386.6
0.8,0.0,1.0,1.0,0.0
0.8,0.0,1.0,0.8,0.0
0.8,0.0,1.0,0.6,0.0
0.8,0.0,1.0,0.4,0.0
0.8,0.0,1.0,0.2,0.0
0.8,0.0,1.0,0.0,0.0
0.8,0.0,0.8,1.0,-846.0
0.8,0.0,0.8,0.8,-1191.7
0.8,0.0,0.8,0.6,-1309.9
0.8,0.0,0.8,0.4,-1101.9
0.8,0.0,0.8,0.2,-741.9
0.8,0.0,0.8,0.0,-1370.6
0.8,0.0,0.6,1.0,-16424.7
0.8,0.0,0.6,0.8,-16407.3
0.8,0.0,0.6,0.6,-16424.4
0.8,0.0,0.6,0.4,-16415.1
0.8,0.0,0.6,0.2,-16419.7
0.8,0.0,0.6,0.0,-16411.2
0.8,0.0,0.4,1.0,-16407.2
0.8,0.0,0.4,0.8,-16422.5
0.8,0.0,0.4,0.6,-16427.4
0.8,0.0,0.4,0.4,-16428.8
0.8,0.0,0.4,0.2,-16022.6
0.8,0.0,0.4,0.0,-16442.4
0.8,0.0,0.2,1.0,-16419.9
0.8,0.0,0.2,0.8,-16405.6
0.8,0.0,0.2,0.6,-16405.9
0.8,0.0,0.2,0.4,-16410.8
0.8,0.0,0.2,0.2,-16411.3
0.8,0.0,0.2,0.0,-16400.3
0.8,0.0,0.0,1.0,-16379.6
0.8,0.0,0.0,0.8,-16407.0
0.8,0.0,0.0,0.6,-16410.1
0.8,0.0,0.0,0.4,-16402.7
0.8,0.0,0.0,0.2,-16417.6
0.8,0.0,0.0,0.0,-16406.9
0.6,1.0,1.0,1.0,0.0
0.6,1.0,1.0,0.8,0.0
0.6,1.0,1.0,0.6,0.0
0.6,1.0,1.0,0.4,0.0
0.6,1.0,1.0,0.2,0.0
0.6,1.0,1.0,0.0,0.0
0.6,1.0,0.8,1.0,-1243.0
0.6,1.0,0.8,0.8,-11772.2
0.6,1.0,0.8,0.6,-11140.3
0.6,1.0,0.8,0.4,-12847.5
0.6,1.0,0.8,0.2,-13262.3
0.6,1.0,0.8,0.0,-11772.2
0.6,1.0,0.6,1.0,-8616.9
0.6,1.0,0.6,0.8,-12762.1
0.6,1.0,0.6,0.6,-12762.2
0.6,1.0,0.6,0.4,-12719.9
0.6,1.0,0.6,0.2,-12762.3
0.6,1.0,0.6,0.0,-12954.3
0.6,1.0,0.4,1.0,-9853.7
0.6,1.0,0.4,0.8,-13060.6
0.6,1.0,0.4,0.6,-13060.7
0.6,1.0,0.4,0.4,-13060.7
0.6,1.0,0.4,0.2,-12746.6
0.6,1.0,0.4,0.0,-13940.8
0.6,1.0,0.2,1.0,-6927.8
0.6,1.0,0.2,0.8,-12921.8
0.6,1.0,0.2,0.6,-12921.8
0.6,1.0,0.2,0.4,-12842.7
0.6,1.0,0.2,0.2,-12921.8
0.6,1.0,0.2,0.0,-12997.8
0.6,1.0,0.0,1.0,-1048.9
0.6,1.0,0.0,0.8,-18141.4
0.6,1.0,0.0,0.6,-18141.4
0.6,1.0,0.0,0.4,-18141.4
0.6,1.0,0.0,0.2,-18141.4
0.6,1.0,0.0,0.0,-18141.4
0.6,0.8,1.0,1.0,0.0
0.6,0.8,1.0,0.8,0.0
0.6,0.8,1.0,0.6,0.0
0.6,0.8,1.0,0.4,0.0
0.6,0.8,1.0,0.2,0.0
0.6,0.8,1.0,0.0,0.0
0.6,0.8,0.8,1.0,-13349.8
0.6,0.8,0.8,0.8,-13564.4
0.6,0.8,0.8,0.6,-13503.0
0.6,0.8,0.8,0.4,-13507.1
0.6,0.8,0.8,0.2,-13472.4
0.6,0.8,0.8,0.0,-13642.7
0.6,0.8,0.6,1.0,-11382.9
0.6,0.8,0.6,0.8,-13064.0
0.6,0.8,0.6,0.6,-13086.5
0.6,0.8,0.6,0.4,-12919.6
0.6,0.8,0.6,0.2,-12907.7
0.6,0.8,0.6,0.0,-13661.4
0.6,0.8,0.4,1.0,-12471.5
0.6,0.8,0.4,0.8,-12925.6
0.6,0.8,0.4,0.6,-12925.7
0.6,0.8,0.4,0.4,-12925.7
0.6,0.8,0.4,0.2,-12925.8
0.6,0.8,0.4,0.0,-13922.6
0.6,0.8,0.2,1.0,-12164.7
0.6,0.8,0.2,0.8,-13543.6
0.6,0.8,0.2,0.6,-13521.9
0.6,0.8,0.2,0.4,-13543.7
0.6,0.8,0.2,0.2,-13522.2
0.6,0.8,0.2,0.0,-13556.9
0.6,0.8,0.0,1.0,-18121.8
0.6,0.8,0.0,0.8,-17755.7
0.6,0.8,0.0,0.6,-17754.2
0.6,0.8,0.0,0.4,-17774.0
0.6,0.8,0.0,0.2,-16953.6
0.6,0.8,0.0,0.0,-16601.1
0.6,0.6,1.0,1.0,0.0
0.6,0.6,1.0,0.8,0.0
0.6,0.6,1.0,0.6,0.0
0.6,0.6,1.0,0.4,0.0
0.6,0.6,1.0,0.2,0.0
0.6,0.6,1.0,0.0,0.0
0.6,0.6,0.8,1.0,-13197.9
0.6,0.6,0.8,0.8,-13565.6
0.6,0.6,0.8,0.6,-13586.8
0.6,0.6,0.8,0.4,-13554.2
0.6,0.6,0.8,0.2,-13586.8
0.6,0.6,0.8,0.0,-13153.7
0.6,0.6,0.6,1.0,-11943.2
0.6,0.6,0.6,0.8,-13061.0
0.6,0.6,0.6,0.6,-13086.5
0.6,0.6,0.6,0.4,-12959.5
0.6,0.6,0.6,0.2,-12991.2
0.6,0.6,0.6,0.0,-13685.8
0.6,0.6,0.4,1.0,-12361.3
0.6,0.6,0.4,0.8,-13062.7
0.6,0.6,0.4,0.6,-13065.4
0.6,0.6,0.4,0.4,-12925.7
0.6,0.6,0.4,0.2,-12925.8
0.6,0.6,0.4,0.0,-13922.7
0.6,0.6,0.2,1.0,-12018.1
0.6,0.6,0.2,0.8,-13543.7
0.6,0.6,0.2,0.6,-13543.7
0.6,0.6,0.2,0.4,-13463.8
0.6,0.6,0.2,0.2,-13543.7
0.6,0.6,0.2,0.0,-13639.8
0.6,0.6,0.0,1.0,-16952.1
0.6,0.6,0.0,0.8,-17804.3
0.6,0.6,0.0,0.6,-17750.3
0.6,0.6,0.0,0.4,-16612.1
0.6,0.6,0.0,0.2,-17826.3
0.6,0.6,0.0,0.0,-17792.1
0.6,0.4,1.0,1.0,0.0
0.6,0.4,1.0,0.8,0.0
0.6,0.4,1.0,0.6,0.0
0.6,0.4,1.0,0.4,0.0
0.6,0.4,1.0,0.2,0.0
0.6,0.4,1.0,0.0,0.0
0.6,0.4,0.8,1.0,-2938.9
0.6,0.4,0.8,0.8,-2938.9
0.6,0.4,0.8,0.6,-2938.9
0.6,0.4,0.8,0.4,-2938.9
0.6,0.4,0.8,0.2,-2938.9
0.6,0.4,0.8,0.0,-2938.9
0.6,0.4,0.6,1.0,-12107.7
0.6,0.4,0.6,0.8,-13010.4
0.6,0.4,0.6,0.6,-12989.1
0.6,0.4,0.6,0.4,-12988.7
0.6,0.4,0.6,0.2,-12998.9
0.6,0.4,0.6,0.0,-13685.8
0.6,0.4,0.4,1.0,-12429.1
0.6,0.4,0.4,0.8,-13086.5
0.6,0.4,0.4,0.6,-13086.5
0.6,0.4,0.4,0.4,-12925.7
0.6,0.4,0.4,0.2,-12925.8
0.6,0.4,0.4,0.0,-13641.8
0.6,0.4,0.2,1.0,-12016.2
0.6,0.4,0.2,0.8,-13511.0
0.6,0.4,0.2,0.6,-13406.2
0.6,0.4,0.2,0.4,-13518.5
0.6,0.4,0.2,0.2,-13543.7
0.6,0.4,0.2,0.0,-13556.9
0.6,0.4,0.0,1.0,-18127.6
0.6,0.4,0.0,0.8,-16619.5
0.6,0.4,0.0,0.6,-17753.2
0.6,0.4,0.0,0.4,-17784.4
0.6,0.4,0.0,0.2,-17754.2
0.6,0.4,0.0,0.0,-17842.4
0.6,0.2,1.0,1.0,0.0
0.6,0.2,1.0,0.8,0.0
0.6,0.2,1.0,0.6,0.0
0.6,0.2,1.0,0.4,0.0
0.6,0.2,1.0,0.2,0.0
0.6,0.2,1.0,0.0,0.0
0.6,0.2,0.8,1.0,-2939.9
0.6,0.2,0.8,0.8,-2939.9
0.6,0.2,0.8,0.6,-2939.9
0.6,0.2,0.8,0.4,-2939.9
0.6,0.2,0.8,0.2,-2939.9
0.6,0.2,0.8,0.0,-2939.9
0.6,0.2,0.6,1.0,-12130.2
0.6,0.2,0.6,0.8,-13064.4
0.6,0.2,0.6,0.6,-13101.6
0.6,0.2,0.6,0.4,-13000.0
0.6,0.2,0.6,0.2,-13126.7
0.6,0.2,0.6,0.0,-13878.7
0.6,0.2,0.4,1.0,-12474.2
0.6,0.2,0.4,0.8,-13126.5
0.6,0.2,0.4,0.6,-13062.5
0.6,0.2,0.4,0.4,-13126.6
0.6,0.2,0.4,0.2,-12925.8
0.6,0.2,0.4,0.0,-13922.7
0.6,0.2,0.2,1.0,-12263.0
0.6,0.2,0.2,0.8,-13488.0
0.6,0.2,0.2,0.6,-13518.0
0.6,0.2,0.2,0.4,-13469.3
0.6,0.2,0.2,0.2,-13543.7
0.6,0.2,0.2,0.0,-13639.8
0.6,0.2,0.0,1.0,-18148.6
0.6,0.2,0.0,0.8,-16622.2
0.6,0.2,0.0,0.6,-17805.9
0.6,0.2,0.0,0.4,-16597.5
0.6,0.2,0.0,0.2,-16596.7
0.6,0.2,0.0,0.0,-17778.0
0.6,0.0,1.0,1.0,0.0
0.6,0.0,1.0,0.8,0.0
0.6,0.0,1.0,0.6,0.0
0.6,0.0,1.0,0.4,0.0
0.6,0.0,1.0,0.2,0.0
0.6,0.0,1.0,0.0,0.0
0.6,0.0,0.8,1.0,-672.5
0.6,0.0,0.8,0.8,-1414.7
0.6,0.0,0.8,0.6,-1398.4
0.6,0.0,0.8,0.4,-903.4
0.6,0.0,0.8,0.2,-1485.0
0.6,0.0,0.8,0.0,-1147.2
0.6,0.0,0.6,1.0,-18123.2
0.6,0.0,0.6,0.8,-16232.6
0.6,0.0,0.6,0.6,-16639.8
0.6,0.0,0.6,0.4,-16606.6
0.6,0.0,0.6,0.2,-16612.2
0.6,0.0,0.6,0.0,-16625.6
0.6,0.0,0.4,1.0,-17757.3
0.6,0.0,0.4,0.8,-17826.5
0.6,0.0,0.4,0.6,-16710.2
0.6,0.0,0.4,0.4,-16658.9
0.6,0.0,0.4,0.2,-16962.9
0.6,0.0,0.4,0.0,-16709.7
0.6,0.0,0.2,1.0,-18149.9
0.6,0.0,0.2,0.8,-17779.3
0.6,0.0,0.2,0.6,-16672.6
0.6,0.0,0.2,0.4,-16661.9
0.6,0.0,0.2,0.2,-17773.8
0.6,0.0,0.2,0.0,-17751.4
0.6,0.0,0.0,1.0,-18096.6
0.6,0.0,0.0,0.8,-18166.5
0.6,0.0,0.0,0.6,-16570.5
0.6,0.0,0.0,0.4,-17750.2
0.6,0.0,0.0,0.2,-17764.6
0.6,0.0,0.0,0.0,-18124.2
0.4,1.0,1.0,1.0,0.0
0.4,1.0,1.0,0.8,0.0
