CentroProducao;Central;Central_ID;Grupo;Segmento;TipoUso;TipoProducao;Central.Estado;Componente;ReferenciaLabelec;Transformador_ID;Fases;Substituido;Local_Caverna;Transf_Reserva;Descricao;Fabricante;Potencia_kVA;Tensao_Primario_kV;Tensao_Secundario_kV;Tensao_Terciario_kV;Max_Tensao_kV;AnoFabrico;TipoOleo;PesoOleo_Ton;Tipo_ID;Transformador.Estado;ID;Grupo_ID;Componente_ID;NRel;DataEnsaio;TempComponente;TempOleo;TempAmb;TempOleoInf;HumRel;Notas;Tipo;Tensao_kV;Tg_Delta_Per;Capacidade_pF;Observacoes;RI_Tensao_V;RI_R1_Mohm;RI_R10_Mohm;RI_IP_R10_R1;RI_Observacoes;RT_Tomada;RT_Nominal;RT_Tensao;RT_FaseR;RT_FaseS;RT_FaseT;RT_FaseR_Desvio;RT_FaseS_Desvio;RT_FaseT_Desvio;RT_FaseR_Angulo;RT_FaseS_Angulo;RT_FaseT_Angulo;RT_Notas;RT_Observacoes;RE_Tomada;RE_FaseR_ohm;RE_FaseR_Desvio;RE_FaseS_ohm;RE_FaseS_Desvio;RE_FaseT_ohm;RE_FaseT_Desvio;RE_Observacoes;IE_Tomada;IE_Tensao_kV;IE_FaseR_I_mA;IE_FaseR_P_W;IE_FaseS_I_mA;IE_FaseS_P_W;IE_FaseT_I_mA;IE_FaseT_P_W;IE_Observacoes;RD_Reactancia_Perc_Fab;RD_Tomada;RD_FaseR_Resistencia_ohm;RD_FaseR_Reactancia_ohm;RD_FaseR_Reactancia_Perc;RD_FaseR_Reactancia_Desvio;RD_FaseR_Impedancia_ohm;RD_FaseR_Impedancia_Perc;RD_FaseS_Resistencia_ohm;RD_FaseS_Reactancia_ohm;RD_FaseS_Reactancia_Perc;RD_FaseS_Reactancia_Desvio;RD_FaseS_Impedancia_ohm;RD_FaseS_Impedancia_Perc;RD_FaseT_Resistencia_ohm;RD_FaseT_Reactancia_ohm;RD_FaseT_Reactancia_Perc;RD_FaseT_Reactancia_Desvio;RD_FaseT_Impedancia_ohm;RD_FaseT_Impedancia_Perc;RD_Observacoes;SFRA_Tipo;SFRA_Azul;SFRA_Vermelho;SFRA_Verde;SFRA_Grafico;SFRA_Banda1_Icorr;SFRA_Banda2_Icorr;SFRA_Banda3_Icorr;SFRA_Banda4_Icorr;SFRA_Banda5_Icorr;SFRA_Observacoes;RID_Tipo;RID_Transicao;RID_FaseR;RID_FaseS;RID_FaseT;RID_Observacoes;DateModified;File
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Travessias (AT -A1);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3490;12;1360;;26-11-2014;15;15;16;;0.85;;C1;10;0.772;195.4;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Travessias (AT -A1);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3491;12;1360;;26-11-2014;15;15;16;;0.85;;C2;0.5;0.648;1850.8;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT + Terra);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3492;12;1361;;26-11-2014;15;15;16;;0.85;;;;;;;5000;27300;53000;1.941391941;Valores normais. Ensaios com carácter de rotina. Medidas de R.I. com guarda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT/AT + Terra);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3493;12;1362;;26-11-2014;15;15;16;;0.85;;;;;;;5000;16870;38120;2.259632484;Valores normais. Ensaios com carácter de rotina. Medidas de R.I. com guarda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT + BT / Terra);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3494;12;1363;;26-11-2014;15;15;16;;0.85;;;;;;;5000;26310;50200;1.908019764;Valores normais. Ensaios com carácter de rotina. Medidas de R.I. com guarda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3495;12;1356;;26-11-2014;15;15;16;;0.85;;;;;;;;;;;;2;9.314;250;;9.3256;;0.124543698;;;;0.14;;;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3496;12;1355;;26-11-2014;15;15;16;;0.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;10;;;31.351;217.817;;;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5911;170;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 2);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3497;12;1355;;26-11-2014;15;15;16;;0.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;2.728;70.76;10.51;;70.81;10.52;;;;;;;Valores normais;;;;;;;;;;;;;;;;;;02-08-2017 14:07;1626_14_DDR_BT_TP1_GR3_FaseS_5911.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT+ AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3498;12;1364;;26-11-2014;15;15;16;;0.85;;;2;0.485;7716.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT+ AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3499;12;1364;;26-11-2014;15;15;16;;0.85;;;6;0.484;7708.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT+ AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3500;12;1364;;26-11-2014;15;15;16;;0.85;;;10;0.481;7707.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3501;12;1365;;26-11-2014;15;15;16;;0.85;;;2;0.543;1944.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3502;12;1365;;26-11-2014;15;15;16;;0.85;;;6;0.531;1938.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3503;12;1365;;26-11-2014;15;15;16;;0.85;;;10;0.534;1938.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3504;12;1366;;26-11-2014;15;15;16;;0.85;;;2;0.467;5778.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3505;12;1366;;26-11-2014;15;15;16;;0.85;;;6;0.467;5772.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3506;12;1366;;26-11-2014;15;15;16;;0.85;;;10;0.463;5771.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT+ BT/AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3507;12;1367;;26-11-2014;15;15;16;;0.85;;;2;0.458;13996.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT+ BT/AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3508;12;1367;;26-11-2014;15;15;16;;0.85;;;6;0.456;13995.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT+ BT/AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3509;12;1367;;26-11-2014;15;15;16;;0.85;;;10;0.455;13975.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3510;12;1368;;26-11-2014;15;15;16;;0.85;;;2;0.447;8231.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3511;12;1368;;26-11-2014;15;15;16;;0.85;;;6;0.447;8223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3512;12;1368;;26-11-2014;15;15;16;;0.85;;;10;0.45;8222.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT/AT (1));5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3513;12;1369;;26-11-2014;15;15;16;;0.85;;;2;0.466;5778.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT/AT (1));5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3514;12;1369;;26-11-2014;15;15;16;;0.85;;;6;0.467;5772.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT/AT (1));5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3515;12;1369;;26-11-2014;15;15;16;;0.85;;;10;0.464;5772.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Travessias (AT -A1);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3516;12;1370;;26-11-2014;15;15;16;;0.85;;C1;2;0.852;188.6;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Travessias (AT -A1);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3517;12;1370;;26-11-2014;15;15;16;;0.85;;C1;10;0.822;190.8;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Travessias (AT -A1);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3518;12;1370;;26-11-2014;15;15;16;;0.85;;C2;0.5;1.09;1779.9;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT + Terra);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3519;12;1371;;26-11-2014;15;15;16;;0.85;;;;;;;5000;38220;69500;1.818419676;Valores normais. Ensaios com carácter de rotina. Medidas de R.I. com guarda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (BT/AT + Terra);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3520;12;1372;;26-11-2014;15;15;16;;0.85;;;;;;;5000;18890;39260;2.078348332;Valores normais. Ensaios com carácter de rotina. Medidas de R.I. com guarda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT + BT / Terra);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3521;12;1373;;26-11-2014;15;15;16;;0.85;;;;;;;5000;36000;52300;1.452777778;Valores normais. Ensaios com carácter de rotina. Medidas de R.I. com guarda.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT/BT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3522;12;1366;;26-11-2014;15;15;16;;0.85;;;;;;;;;;;;2;9.314;250;;;9.3252;;;0.120249087;;;0.13;;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3523;12;1365;;26-11-2014;15;15;16;;0.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;10;;;;;30.306;207.988;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Douro;Bemposta I;53;3;Silver;Ponta;PRO;Em Exploração;Enrolamentos (AT);5910;171;Monofásico;FALSE;FALSE;FALSE;3TP (Fase 3);EFACEC;29000;15;242;;242;01-01-1963;NYNAS NYTRO TAURUS;9.5;Principal;Operacional;3524;12;1365;;26-11-2014;15;15;16;;0.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2.777;70.92;10.54;;70.98;10.54;Valores normais;;;;;;;;;;;;;;;;;;02-08-2017 14:09;1626_14_DDR_BT_TP1_GR3_FaseT_5910.xlsx
Tejo-Mondego;Alqueva I;27;1;Gold;Ponta c/ Bombagem;PRO;Em Exploração;Enrolamentos (AT+ AT/BT);S 10020 02;253;Trifásico (Fases Dissociadas);FALSE;FALSE;FALSE;1TP;EFACEC;150000;15;410;;410;01-01-2002;NYNAS NYTRO 11 EN;23;Principal;Operacional;3525;150;1374;;04-06-2014;46;45;28;;0.3;;;2;0.471;17289.3;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10-08-2017 17:38;0670_14_DTM_PHAV_TP 1M_S-10020.02.xlsx
Tejo-Mondego;Alqueva I;27;1;Gold;Ponta c/ Bombagem;PRO;Em Exploração;Enrolamentos (AT+ AT/BT);S 10020 02;253;Trifásico (Fases Dissociadas);FALSE;FALSE;FALSE;1TP;EFACEC;150000;15;410;;410;01-01-2002;NYNAS NYTRO 11 EN;23;Principal;Operacional;3526;150;1374;;04-06-2014;46;45;28;;0.3;;;6;0.461;17289.2;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10-08-2017 17:38;0670_14_DTM_PHAV_TP 1M_S-10020.02.xlsx
Tejo-Mondego;Alqueva I;27;1;Gold;Ponta c/ Bombagem;PRO;Em Exploração;Enrolamentos (AT+ AT/BT);S 10020 02;253;Trifásico (Fases Dissociadas);FALSE;FALSE;FALSE;1TP;EFACEC;150000;15;410;;410;01-01-2002;NYNAS NYTRO 11 EN;23;Principal;Operacional;3527;150;1374;;04-06-2014;46;45;28;;0.3;;;10;0.461;17290;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10-08-2017 17:38;0670_14_DTM_PHAV_TP 1M_S-10020.02.xlsx
Tejo-Mondego;Alqueva I;27;1;Gold;Ponta c/ Bombagem;PRO;Em Exploração;Enrolamentos (AT);S 10020 02;253;Trifásico (Fases Dissociadas);FALSE;FALSE;FALSE;1TP;EFACEC;150000;15;410;;410;01-01-2002;NYNAS NYTRO 11 EN;23;Principal;Operacional;3528;150;1375;;04-06-2014;46;45;28;;0.3;;;2;0.363;6456.8;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10-08-2017 17:38;0670_14_DTM_PHAV_TP 1M_S-10020.02.xlsx
Tejo-Mondego;Alqueva I;27;1;Gold;Ponta c/ Bombagem;PRO;Em Exploração;Enrolamentos (AT);S 10020 02;253;Trifásico (Fases Dissociadas);FALSE;FALSE;FALSE;1TP;EFACEC;150000;15;410;;410;01-01-2002;NYNAS NYTRO 11 EN;23;Principal;Operacional;3529;150;1375;;04-06-2014;46;45;28;;0.3;;;6;0.358;6432;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10-08-2017 17:38;0670_14_DTM_PHAV_TP 1M_S-10020.02.xlsx
Tejo-Mondego;Alqueva I;27;1;Gold;Ponta c/ Bombagem;PRO;Em Exploração;Enrolamentos (AT);S 10020 02;253;Trifásico (Fases Dissociadas);FALSE;FALSE;FALSE;1TP;EFACEC;150000;15;410;;410;01-01-2002;NYNAS NYTRO 11 EN;23;Principal;Operacional;3530;150;1375;;04-06-2014;46;45;28;;0.3;;;10;0.355;6432.1;Valores normais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10-08-2017 17:38;0670_14_DTM_PHAV_TP 1M_S-10020.02.xlsx
